utc,time,nav_type,latitude,longitude,altitude,speed,heading,ehpe,evpe,hdop,signal_strength_4th
1345840777,Fri Aug 24 21:39:37 2012,0x0204,45.5494828,-122.7430653,254.72,1.709090302,63,10.4,1.71,5,30
1345840778,Fri Aug 24 21:39:38 2012,0x0204,45.549502,-122.7430237,254.88,1.710457574,61.5,10.4,1.79,5,30
1345840779,Fri Aug 24 21:39:39 2012,0x0204,45.5495292,-122.7429773,254.88,1.71182594,55.5,10.4,1.79,5,30
1345840780,Fri Aug 24 21:39:40 2012,0x0204,45.5495564,-122.7429341,255.04,1.713195401,46.5,10.4,1.79,5,30
1345840781,Fri Aug 24 21:39:41 2012,0x0204,45.5495852,-122.7428973,255.04,1.714565957,33,10.4,1.79,5,30
1345840782,Fri Aug 24 21:39:42 2012,0x0204,45.5496092,-122.7428653,255.52,1.71593761,48,10.4,1.79,5,30
1345840783,Fri Aug 24 21:39:43 2012,0x0204,45.54963,-122.7428253,255.52,1.71731036,58.5,10.4,1.79,5,30
1345840784,Fri Aug 24 21:39:44 2012,0x0204,45.5496508,-122.7427837,255.68,1.718684208,54,10.4,1.79,5,30
1345840785,Fri Aug 24 21:39:45 2012,0x0204,45.5496684,-122.7427485,256.16,1.720059155,46.5,10.92,1.79,5,30
1345840786,Fri Aug 24 21:39:46 2012,0x0204,45.549686,-122.7427293,256,1.721435203,34.5,10.92,1.79,5,30
1345840787,Fri Aug 24 21:39:47 2012,0x0204,45.5496908,-122.7427373,256.16,1.722812351,4.5,10.92,1.79,5,30
1345840788,Fri Aug 24 21:39:48 2012,0x0204,45.5497004,-122.7427517,256,1.724190601,9,10.92,1.79,5,30
1345840789,Fri Aug 24 21:39:49 2012,0x0204,45.5497084,-122.7427693,256.16,1.725569953,319.5,10.92,1.79,5,28
1345840790,Fri Aug 24 21:39:50 2012,0x0204,45.54971,-122.7428045,256,1.726950409,303,10.92,1.79,5,30
1345840791,Fri Aug 24 21:39:51 2012,0x0204,45.5497116,-122.7428429,256,1.72833197,282,10.4,1.79,5,30
1345840792,Fri Aug 24 21:39:52 2012,0x0204,45.5497196,-122.7428845,256,1.729714635,303,10.4,1.79,5,30
1345840793,Fri Aug 24 21:39:53 2012,0x0204,45.5497388,-122.7429293,256.16,1.731098407,315,9.44,1.79,5,30
1345840794,Fri Aug 24 21:39:54 2012,0x0204,45.5497612,-122.7429757,256,1.732483286,319.5,11.47,1.71,5,28
1345840795,Fri Aug 24 21:39:55 2012,0x0204,45.549782,-122.7430237,256,1.733869272,301.5,11.47,1.71,5,27
1345840796,Fri Aug 24 21:39:56 2012,0x0204,45.5497916,-122.7430685,256,1.735256368,285,11.47,1.71,5,30
1345840797,Fri Aug 24 21:39:57 2012,0x0204,45.5498012,-122.7431117,256.16,1.736644573,307.5,11.47,1.71,5,30
1345840798,Fri Aug 24 21:39:58 2012,0x0204,45.5498236,-122.7431469,256.32,1.738033888,325.5,12.04,1.71,5,30
1345840799,Fri Aug 24 21:39:59 2012,0x0204,45.5498556,-122.7431789,256.64,1.739424316,333,10.92,1.71,5,30
1345840800,Fri Aug 24 21:40:00 2012,0x0204,45.5498924,-122.7432061,256.32,1.740815855,345,10.92,1.71,5,30
1345840801,Fri Aug 24 21:40:01 2012,0x0204,45.549926,-122.7432333,256.16,1.742208508,331.5,10.92,1.71,5,28
1345840802,Fri Aug 24 21:40:02 2012,0x0204,45.5499564,-122.7432669,256.32,1.743602274,340.5,10.4,1.71,5,30
1345840803,Fri Aug 24 21:40:03 2012,0x0204,45.5499788,-122.7432973,256.32,1.744997156,336,10.4,1.71,5,27
1345840804,Fri Aug 24 21:40:04 2012,0x0204,45.5500012,-122.7433341,256,1.746393154,319.5,8.99,1.71,5,28
1345840805,Fri Aug 24 21:40:05 2012,0x0204,45.5500172,-122.7433821,256.16,1.747790269,324,9.44,1.71,5,28
1345840806,Fri Aug 24 21:40:06 2012,0x0204,45.550038,-122.7434301,255.84,1.749188501,315,9.44,1.71,5,28
1345840807,Fri Aug 24 21:40:07 2012,0x0204,45.5500636,-122.7434749,255.36,1.750587852,316.5,10.4,1.71,5,30
1345840808,Fri Aug 24 21:40:08 2012,0x0204,45.5500748,-122.7435165,255.36,1.751988322,322.5,10.92,1.71,5,30
1345840809,Fri Aug 24 21:40:09 2012,0x0204,45.550078,-122.7435485,255.36,1.753389913,316.5,8.99,1.71,5,27
1345840810,Fri Aug 24 21:40:10 2012,0x0204,45.5500812,-122.7435885,255.36,1.754792624,307.5,8.99,1.71,5,27
1345840811,Fri Aug 24 21:40:11 2012,0x0204,45.550094,-122.7436349,255.52,1.756196459,294,8.99,1.71,5,27
1345840812,Fri Aug 24 21:40:12 2012,0x0204,45.550102,-122.7436797,255.84,1.757601416,286.5,8.99,1.71,5,27
1345840813,Fri Aug 24 21:40:13 2012,0x0204,45.5501036,-122.7437229,256,1.759007497,300,8.99,1.71,5,27
1345840814,Fri Aug 24 21:40:14 2012,0x0204,45.5501004,-122.7437645,255.84,1.760414703,291,8.99,1.71,5,27
1345840815,Fri Aug 24 21:40:15 2012,0x0204,45.5501004,-122.7438045,256.16,1.761823035,282,8.99,1.71,5,27
1345840816,Fri Aug 24 21:40:16 2012,0x0204,45.550094,-122.7438557,256.16,1.763232493,268.5,8.99,1.71,5,27
1345840817,Fri Aug 24 21:40:17 2012,0x0204,45.5500892,-122.7439005,255.84,1.764643079,268.5,8.56,1.71,5,27
1345840818,Fri Aug 24 21:40:18 2012,0x0204,45.5500892,-122.7439453,256,1.766054793,274.5,8.56,1.71,5,27
1345840819,Fri Aug 24 21:40:19 2012,0x0204,45.550086,-122.7439917,256.16,1.767467637,255,8.56,1.71,5,27
1345840820,Fri Aug 24 21:40:20 2012,0x0204,45.5500828,-122.7440413,256.64,1.768881611,250.5,8.56,1.71,5,28
1345840821,Fri Aug 24 21:40:21 2012,0x0204,45.55007,-122.7440925,257.28,1.770296717,237,8.56,1.71,5,28
1345840822,Fri Aug 24 21:40:22 2012,0x0204,45.5500652,-122.7441405,257.76,1.771712954,259.5,8.99,1.71,5,28
1345840823,Fri Aug 24 21:40:23 2012,0x0204,45.55007,-122.7441853,258.24,1.773130324,280.5,8.99,1.71,5,28
1345840824,Fri Aug 24 21:40:24 2012,0x0204,45.55007,-122.7442301,258.4,1.774548829,280.5,8.99,1.71,5,28
1345840825,Fri Aug 24 21:40:25 2012,0x0204,45.5500812,-122.7442621,258.72,1.775968468,285,8.99,1.71,5,28
1345840826,Fri Aug 24 21:40:26 2012,0x0204,45.5500844,-122.7442957,259.04,1.777389243,316.5,9.44,1.71,5,27
1345840827,Fri Aug 24 21:40:27 2012,0x0204,45.5500892,-122.7443421,259.2,1.778811154,298.5,9.44,1.71,5,27
1345840828,Fri Aug 24 21:40:28 2012,0x0204,45.5500956,-122.7443869,259.52,1.780234203,292.5,8.56,1.71,5,27
1345840829,Fri Aug 24 21:40:29 2012,0x0204,45.550102,-122.7444333,259.52,1.78165839,306,8.99,1.71,5,28
1345840830,Fri Aug 24 21:40:30 2012,0x0204,45.5501228,-122.7444829,259.84,1.783083717,319.5,8.15,1.71,5,28
1345840831,Fri Aug 24 21:40:31 2012,0x0204,45.5501516,-122.7445277,260.32,1.784510184,319.5,8.15,1.71,5,28
1345840832,Fri Aug 24 21:40:32 2012,0x0204,45.5501772,-122.7445581,260.64,1.785937792,342,8.56,1.71,5,28
1345840833,Fri Aug 24 21:40:33 2012,0x0204,45.5502092,-122.7445677,260.96,1.787366542,15,9.44,1.71,5,28
1345840834,Fri Aug 24 21:40:34 2012,0x0204,45.5502396,-122.7445661,261.12,1.788796436,25.5,9.44,1.71,5,28
1345840835,Fri Aug 24 21:40:35 2012,0x0204,45.5502796,-122.7445517,260.96,1.790227473,33,9.44,1.71,5,28
1345840836,Fri Aug 24 21:40:36 2012,0x0204,45.5503164,-122.7445357,260.96,1.791659655,30,9.44,1.71,5,28
1345840837,Fri Aug 24 21:40:37 2012,0x0204,45.5503484,-122.7445101,260.96,1.793092982,43.5,9.44,1.71,5,27
1345840838,Fri Aug 24 21:40:38 2012,0x0204,45.5503788,-122.7444829,260.8,1.794527457,52.5,8.99,1.71,5,27
1345840839,Fri Aug 24 21:40:39 2012,0x0204,45.5504028,-122.7444525,260.96,1.795963079,57,7.76,1.71,5,27
1345840840,Fri Aug 24 21:40:40 2012,0x0204,45.5504284,-122.7444189,260.96,1.797399849,61.5,8.56,1.71,5,30
1345840841,Fri Aug 24 21:40:41 2012,0x0204,45.5504524,-122.7443821,260.96,1.798837769,52.5,9.91,1.71,5,30
1345840842,Fri Aug 24 21:40:42 2012,0x0204,45.550486,-122.7443485,260.96,1.800276839,49.5,9.91,1.71,5,30
1345840843,Fri Aug 24 21:40:43 2012,0x0204,45.5505052,-122.7443133,260.96,1.801717061,66,9.91,1.71,5,30
1345840844,Fri Aug 24 21:40:44 2012,0x0204,45.5505276,-122.7442829,261.12,1.803158434,51,10.4,1.71,5,30
1345840845,Fri Aug 24 21:40:45 2012,0x0204,45.5505548,-122.7442509,261.12,1.804600961,69,8.99,1.71,5,30
1345840846,Fri Aug 24 21:40:46 2012,0x0204,45.5505852,-122.7442061,260.96,1.806044642,70.5,9.44,1.71,5,30
1345840847,Fri Aug 24 21:40:47 2012,0x0204,45.5506012,-122.7441581,260.8,1.807489478,84,10.4,1.71,5,30
1345840848,Fri Aug 24 21:40:48 2012,0x0204,45.5506268,-122.7441213,260.8,1.808935469,55.5,10.4,1.71,5,28
1345840849,Fri Aug 24 21:40:49 2012,0x0204,45.5506668,-122.7440957,260.8,1.810382618,36,10.4,1.71,5,28
1345840850,Fri Aug 24 21:40:50 2012,0x0204,45.5506972,-122.7440797,260.64,1.811830924,37.5,10.4,1.71,5,28
1345840851,Fri Aug 24 21:40:51 2012,0x0204,45.550726,-122.7440877,260.64,1.813280388,22.5,10.4,1.71,5,27
1345840852,Fri Aug 24 21:40:52 2012,0x0204,45.5507436,-122.7441005,260.64,1.814731013,355.5,10.92,1.71,5,28
1345840853,Fri Aug 24 21:40:53 2012,0x0204,45.5507532,-122.7441261,260.64,1.816182798,294,10.92,1.71,5,30
1345840854,Fri Aug 24 21:40:54 2012,0x0204,45.5507612,-122.7441693,260.64,1.817635744,300,9.44,1.71,5,28
1345840855,Fri Aug 24 21:40:55 2012,0x0204,45.5507788,-122.7442109,260.48,1.819089852,315,9.91,1.71,5,27
1345840856,Fri Aug 24 21:40:56 2012,0x0204,45.550798,-122.7442541,260.16,1.820545124,318,10.4,1.71,5,27
1345840857,Fri Aug 24 21:40:57 2012,0x0204,45.5508188,-122.7443037,259.84,1.82200156,325.5,10.4,1.71,5,27
1345840858,Fri Aug 24 21:40:58 2012,0x0204,45.5508332,-122.7443485,260,1.823459162,304.5,10.92,1.71,5,27
1345840859,Fri Aug 24 21:40:59 2012,0x0204,45.5508428,-122.7443965,260,1.824917929,300,11.47,1.71,5,27
1345840860,Fri Aug 24 21:41:00 2012,0x0204,45.550846,-122.7444429,259.84,1.826377863,307.5,11.47,1.71,5,28
1345840861,Fri Aug 24 21:41:01 2012,0x0204,45.5508428,-122.7444845,260,1.827838966,297,11.47,1.71,5,28
1345840862,Fri Aug 24 21:41:02 2012,0x0204,45.55083,-122.7445277,260.32,1.829301237,256.5,10.4,1.71,5,28
1345840863,Fri Aug 24 21:41:03 2012,0x0204,45.5508252,-122.7445693,260.64,1.830764678,264,10.92,1.71,5,28
1345840864,Fri Aug 24 21:41:04 2012,0x0204,45.5508204,-122.7446205,260.8,1.832229289,273,9.91,1.71,5,27
1345840865,Fri Aug 24 21:41:05 2012,0x0204,45.550822,-122.7446701,260.64,1.833695073,270,11.47,1.71,5,27
1345840866,Fri Aug 24 21:41:06 2012,0x0204,45.5508204,-122.7447149,260.64,1.835162029,271.5,8.15,1.71,5,27
1345840867,Fri Aug 24 21:41:07 2012,0x0204,45.5508236,-122.7447565,260.8,1.836630159,273,8.15,1.71,5,27
1345840868,Fri Aug 24 21:41:08 2012,0x0204,45.5508172,-122.7448045,260.96,1.838099463,285,8.15,1.71,5,27
1345840869,Fri Aug 24 21:41:09 2012,0x0204,45.5508188,-122.7448429,261.28,1.839569942,276,8.56,1.71,5,27
1345840870,Fri Aug 24 21:41:10 2012,0x0204,45.5508188,-122.7448813,261.6,1.841041598,259.5,8.56,1.71,5,27
1345840871,Fri Aug 24 21:41:11 2012,0x0204,45.550814,-122.7449133,262.24,1.842514432,271.5,8.56,1.71,5,27
1345840872,Fri Aug 24 21:41:12 2012,0x0204,45.5508124,-122.7449453,262.88,1.843988443,267,7.76,1.71,3,27
1345840873,Fri Aug 24 21:41:13 2012,0x0204,45.5508044,-122.7449853,263.36,1.845463634,264,7.76,1.71,3,27
1345840874,Fri Aug 24 21:41:14 2012,0x0204,45.55079,-122.7450253,263.84,1.846940005,231,7.76,1.71,3,27
1345840875,Fri Aug 24 21:41:15 2012,0x0204,45.5507676,-122.7450573,264.16,1.848417557,220.5,7.76,1.71,3,27
1345840876,Fri Aug 24 21:41:16 2012,0x0204,45.5507468,-122.7450925,264.96,1.849896291,222,7.76,1.62,3,27
1345840877,Fri Aug 24 21:41:17 2012,0x0204,45.5507244,-122.7451357,265.44,1.851376208,228,7.76,1.62,3,27
1345840878,Fri Aug 24 21:41:18 2012,0x0204,45.5507052,-122.7451805,265.6,1.852857309,247.5,7.76,1.62,3,27
1345840879,Fri Aug 24 21:41:19 2012,0x0204,45.5506972,-122.7452301,265.92,1.854339595,267,7.39,1.62,3,27
1345840880,Fri Aug 24 21:41:20 2012,0x0204,45.5506924,-122.7452813,266.24,1.855823066,265.5,7.39,1.62,3,27
1345840881,Fri Aug 24 21:41:21 2012,0x0204,45.550694,-122.7453309,266.4,1.857307725,256.5,7.39,1.62,3,27
1345840882,Fri Aug 24 21:41:22 2012,0x0204,45.5507004,-122.7453693,266.4,1.858793571,292.5,7.39,1.62,3,27
1345840883,Fri Aug 24 21:41:23 2012,0x0204,45.5507132,-122.7454077,266.56,1.860280606,306,7.39,1.62,3,28
1345840884,Fri Aug 24 21:41:24 2012,0x0204,45.5507276,-122.7454509,266.72,1.86176883,310.5,7.39,1.62,3,28
1345840885,Fri Aug 24 21:41:25 2012,0x0204,45.55075,-122.7454829,267.04,1.863258245,319.5,7.39,1.62,3,28
1345840886,Fri Aug 24 21:41:26 2012,0x0204,45.5507628,-122.7455085,267.36,1.864748852,262.5,7.39,1.62,3,28
1345840887,Fri Aug 24 21:41:27 2012,0x0204,45.550782,-122.7455261,267.68,1.866240651,15,7.76,1.62,3,28
1345840888,Fri Aug 24 21:41:28 2012,0x0204,45.5508076,-122.7455357,268,1.867733644,30,7.76,1.62,3,28
1345840889,Fri Aug 24 21:41:29 2012,0x0204,45.5508428,-122.7455469,268.32,1.86922783,358.5,7.76,1.62,3,28
1345840890,Fri Aug 24 21:41:30 2012,0x0204,45.5508844,-122.7455453,268.48,1.870723213,19.5,7.76,1.62,3,28
1345840891,Fri Aug 24 21:41:31 2012,0x0204,45.550926,-122.7455357,268.8,1.872219791,22.5,7.76,1.62,3,28
1345840892,Fri Aug 24 21:41:32 2012,0x0204,45.5509724,-122.7455277,269.12,1.873717567,18,7.76,1.62,3,28
1345840893,Fri Aug 24 21:41:33 2012,0x0204,45.551014,-122.7455197,269.28,1.875216541,27,7.76,1.62,3,28
1345840894,Fri Aug 24 21:41:34 2012,0x0204,45.551046,-122.7455117,269.12,1.876716714,40.5,7.76,1.62,3,27
1345840895,Fri Aug 24 21:41:35 2012,0x0204,45.5510764,-122.7455005,269.28,1.878218088,72,7.76,1.62,3,27
1345840896,Fri Aug 24 21:41:36 2012,0x0204,45.5511052,-122.7454893,268.96,1.879720662,57,8.56,1.62,3,27
1345840897,Fri Aug 24 21:41:37 2012,0x0204,45.5511372,-122.7454845,269.12,1.881224439,24,8.56,1.62,3,27
1345840898,Fri Aug 24 21:41:38 2012,0x0204,45.5511756,-122.7454845,269.12,1.882729418,24,8.56,1.62,3,27
1345840899,Fri Aug 24 21:41:39 2012,0x0204,45.5512124,-122.7454749,269.12,1.884235602,37.5,8.15,1.62,3,27
1345840900,Fri Aug 24 21:41:40 2012,0x0204,45.5512428,-122.7454525,269.12,1.88574299,45,8.15,1.62,3,27
1345840901,Fri Aug 24 21:41:41 2012,0x0204,45.5512716,-122.7454221,269.12,1.887251585,70.5,8.15,1.62,3,27
1345840902,Fri Aug 24 21:41:42 2012,0x0204,45.551302,-122.7453853,269.12,1.888761386,64.5,8.15,1.62,3,30
1345840903,Fri Aug 24 21:41:43 2012,0x0204,45.551334,-122.7453453,268.96,1.890272395,52.5,8.15,1.62,3,30
1345840904,Fri Aug 24 21:41:44 2012,0x0204,45.551366,-122.7453133,268.8,1.891784613,51,8.15,1.62,3,28
1345840905,Fri Aug 24 21:41:45 2012,0x0204,45.551398,-122.7452861,268.8,1.893298041,60,7.76,1.62,3,28
1345840906,Fri Aug 24 21:41:46 2012,0x0204,45.5514316,-122.7452653,268.8,1.894812679,37.5,7.76,1.62,3,28
1345840907,Fri Aug 24 21:41:47 2012,0x0204,45.5514668,-122.7452525,268.8,1.896328529,25.5,7.76,1.62,3,27
1345840908,Fri Aug 24 21:41:48 2012,0x0204,45.551486,-122.7452525,268.64,1.897845592,12,8.56,1.62,5,27
1345840909,Fri Aug 24 21:41:49 2012,0x0204,45.5515164,-122.7452557,268.8,1.899363869,16.5,8.56,1.62,5,27
1345840910,Fri Aug 24 21:41:50 2012,0x0204,45.5515564,-122.7452573,268.64,1.90088336,9,8.99,1.62,5,27
1345840911,Fri Aug 24 21:41:51 2012,0x0204,45.5515932,-122.7452573,268.48,1.902404066,19.5,8.56,1.62,5,27
1345840912,Fri Aug 24 21:41:52 2012,0x0204,45.5516284,-122.7452509,268.16,1.90392599,33,8.56,1.62,5,28
1345840913,Fri Aug 24 21:41:53 2012,0x0204,45.5516556,-122.7452429,268.16,1.90544913,22.5,8.56,1.62,5,28
1345840914,Fri Aug 24 21:41:54 2012,0x0204,45.5516892,-122.7452349,267.84,1.90697349,30,8.56,1.62,5,27
1345840915,Fri Aug 24 21:41:55 2012,0x0204,45.5517164,-122.7452205,267.84,1.908499069,54,8.56,1.62,5,28
1345840916,Fri Aug 24 21:41:56 2012,0x0204,45.551742,-122.7451997,268,1.910025868,55.5,8.56,1.62,5,30
1345840917,Fri Aug 24 21:41:57 2012,0x0204,45.551766,-122.7451853,268,1.911553888,61.5,8.56,1.62,5,30
1345840918,Fri Aug 24 21:41:58 2012,0x0204,45.5517852,-122.7451837,268,1.913083132,28.5,8.56,1.62,5,30
1345840919,Fri Aug 24 21:41:59 2012,0x0204,45.5518076,-122.7451997,268.16,1.914613598,340.5,8.15,1.62,5,30
1345840920,Fri Aug 24 21:42:00 2012,0x0204,45.5518268,-122.7452253,268.32,1.916145289,325.5,8.15,1.62,5,30
1345840921,Fri Aug 24 21:42:01 2012,0x0204,45.5518492,-122.7452621,268.48,1.917678205,307.5,7.39,1.62,5,30
1345840922,Fri Aug 24 21:42:02 2012,0x0204,45.5518668,-122.7452989,268.64,1.919212348,319.5,7.04,1.62,3,33
1345840923,Fri Aug 24 21:42:03 2012,0x0204,45.551878,-122.7453325,268.64,1.920747718,274.5,7.39,1.62,3,33
1345840924,Fri Aug 24 21:42:04 2012,0x0204,45.5518748,-122.7453789,268.8,1.922284316,255,7.39,1.62,3,33
1345840925,Fri Aug 24 21:42:05 2012,0x0204,45.5518716,-122.7454285,268.64,1.923822143,271.5,7.39,1.62,3,30
1345840926,Fri Aug 24 21:42:06 2012,0x0204,45.5518684,-122.7454701,268.64,1.925361201,271.5,7.39,1.62,3,30
1345840927,Fri Aug 24 21:42:07 2012,0x0204,45.5518588,-122.7455069,268.8,1.92690149,262.5,8.15,1.62,3,30
1345840928,Fri Aug 24 21:42:08 2012,0x0204,45.551854,-122.7455581,269.12,1.928443011,259.5,8.15,1.62,3,30
1345840929,Fri Aug 24 21:42:09 2012,0x0204,45.551846,-122.7456221,269.28,1.929985766,265.5,8.15,1.62,3,30
1345840930,Fri Aug 24 21:42:10 2012,0x0204,45.5518412,-122.7456781,269.44,1.931529754,277.5,8.15,1.62,3,30
1345840931,Fri Aug 24 21:42:11 2012,0x0204,45.5518364,-122.7457373,269.6,1.933074978,282,8.15,1.62,3,30
1345840932,Fri Aug 24 21:42:12 2012,0x0204,45.5518364,-122.7457933,270.08,1.934621438,282,7.04,1.62,5,30
1345840933,Fri Aug 24 21:42:13 2012,0x0204,45.551838,-122.7458429,270.24,1.936169135,285,7.76,1.62,3,30
1345840934,Fri Aug 24 21:42:14 2012,0x0204,45.5518396,-122.7458861,270.56,1.93771807,295.5,7.76,1.62,3,30
1345840935,Fri Aug 24 21:42:15 2012,0x0204,45.5518476,-122.7459277,270.72,1.939268245,336,7.76,1.62,3,30
1345840936,Fri Aug 24 21:42:16 2012,0x0204,45.551862,-122.7459533,270.56,1.940819659,3,7.76,1.62,3,30
1345840937,Fri Aug 24 21:42:17 2012,0x0204,45.5518764,-122.7459821,270.4,1.942372315,325.5,7.76,1.55,3,28
1345840938,Fri Aug 24 21:42:18 2012,0x0204,45.5518988,-122.7460125,270.08,1.943926213,337.5,7.76,1.55,3,28
1345840939,Fri Aug 24 21:42:19 2012,0x0204,45.5519244,-122.7460381,269.92,1.945481354,328.5,7.76,1.55,3,28
1345840940,Fri Aug 24 21:42:20 2012,0x0204,45.5519484,-122.7460733,269.6,1.947037739,315,7.76,1.55,3,28
1345840941,Fri Aug 24 21:42:21 2012,0x0204,45.5519772,-122.7461053,269.6,1.948595369,315,7.76,1.55,3,30
1345840942,Fri Aug 24 21:42:22 2012,0x0204,45.5519932,-122.7461485,269.28,1.950154246,307.5,7.39,1.55,5,30
1345840943,Fri Aug 24 21:42:23 2012,0x0204,45.552014,-122.7461901,268.96,1.951714369,321,7.76,1.55,3,30
1345840944,Fri Aug 24 21:42:24 2012,0x0204,45.55203,-122.7462333,268.8,1.95327574,306,7.76,1.55,3,30
1345840945,Fri Aug 24 21:42:25 2012,0x0204,45.5520428,-122.7462765,268.96,1.954838361,306,7.76,1.55,3,30
1345840946,Fri Aug 24 21:42:26 2012,0x0204,45.5520588,-122.7463229,269.12,1.956402232,306,7.04,1.55,3,30
1345840947,Fri Aug 24 21:42:27 2012,0x0204,45.5520812,-122.7463677,268.8,1.957967354,295.5,7.39,1.55,3,30
1345840948,Fri Aug 24 21:42:28 2012,0x0204,45.5520972,-122.7464125,268.32,1.959533727,303,8.15,1.55,3,30
1345840949,Fri Aug 24 21:42:29 2012,0x0204,45.552118,-122.7464557,268,1.961101354,309,7.04,1.55,3,28
1345840950,Fri Aug 24 21:42:30 2012,0x0204,45.552134,-122.7464957,267.68,1.962670235,304.5,7.04,1.55,3,28
1345840951,Fri Aug 24 21:42:31 2012,0x0204,45.5521564,-122.7465325,267.36,1.964240372,310.5,7.04,1.55,3,28
1345840952,Fri Aug 24 21:42:32 2012,0x0204,45.5521644,-122.7465709,266.72,1.965811764,306,7.76,1.55,3,28
1345840953,Fri Aug 24 21:42:33 2012,0x0204,45.552166,-122.7465901,267.04,1.967384413,241.5,7.76,1.55,3,28
1345840954,Fri Aug 24 21:42:34 2012,0x0204,45.5521516,-122.7466029,266.88,1.968958321,199.5,7.76,1.55,3,25
1345840955,Fri Aug 24 21:42:35 2012,0x0204,45.5521356,-122.7466109,266.88,1.970533488,201,7.76,1.55,3,25
1345840956,Fri Aug 24 21:42:36 2012,0x0204,45.5521164,-122.7466189,266.72,1.972109914,199.5,7.39,1.55,3,27
1345840957,Fri Aug 24 21:42:37 2012,0x0204,45.5520956,-122.7466221,266.88,1.973687602,183,7.39,1.55,3,28
1345840958,Fri Aug 24 21:42:38 2012,0x0204,45.5520668,-122.7466109,267.04,1.975266552,165,7.39,1.55,3,31
1345840959,Fri Aug 24 21:42:39 2012,0x0204,45.5520364,-122.7465917,267.36,1.976846766,151.5,7.39,1.55,3,30
1345840960,Fri Aug 24 21:42:40 2012,0x0204,45.5519948,-122.7465725,267.2,1.978428243,160.5,7.39,1.55,3,30
1345840961,Fri Aug 24 21:42:41 2012,0x0204,45.5519532,-122.7465549,267.52,1.980010986,165,7.04,1.55,3,30
1345840962,Fri Aug 24 21:42:42 2012,0x0204,45.55191,-122.7465549,267.68,1.981594994,187.5,7.04,1.55,3,33
1345840963,Fri Aug 24 21:42:43 2012,0x0204,45.5518748,-122.7465757,268,1.98318027,204,6.7,1.55,3,33
1345840964,Fri Aug 24 21:42:44 2012,0x0204,45.5518476,-122.7465997,268.32,1.984766815,207,7.04,1.55,3,33
1345840965,Fri Aug 24 21:42:45 2012,0x0204,45.5518172,-122.7466221,268.32,1.986354628,202.5,6.7,1.55,3,33
1345840966,Fri Aug 24 21:42:46 2012,0x0204,45.5517868,-122.7466461,268.48,1.987943712,202.5,7.39,1.55,3,33
1345840967,Fri Aug 24 21:42:47 2012,0x0204,45.5517564,-122.7466685,268.96,1.989534067,210,7.39,1.55,3,31
1345840968,Fri Aug 24 21:42:48 2012,0x0204,45.551726,-122.7466877,268.96,1.991125694,192,7.39,1.55,3,30
1345840969,Fri Aug 24 21:42:49 2012,0x0204,45.5516924,-122.7467053,269.12,1.992718595,201,7.39,1.55,3,30
1345840970,Fri Aug 24 21:42:50 2012,0x0204,45.5516588,-122.7467213,269.12,1.994312769,201,7.76,1.55,3,27
1345840971,Fri Aug 24 21:42:51 2012,0x0204,45.5516284,-122.7467341,269.12,1.99590822,204,7.04,1.55,3,27
1345840972,Fri Aug 24 21:42:52 2012,0x0204,45.5515948,-122.7467421,268.96,1.997504946,190.5,7.04,1.55,3,28
1345840973,Fri Aug 24 21:42:53 2012,0x0204,45.5515564,-122.7467421,268.96,1.99910295,175.5,7.04,1.55,3,28
1345840974,Fri Aug 24 21:42:54 2012,0x0204,45.5515132,-122.7467293,269.12,2.000702233,169.5,6.38,1.55,3,30
1345840975,Fri Aug 24 21:42:55 2012,0x0204,45.5514716,-122.7467197,268.96,2.002302794,177,7.04,1.55,3,30
1345840976,Fri Aug 24 21:42:56 2012,0x0204,45.55143,-122.7467133,268.96,2.003904637,177,7.04,1.55,3,30
1345840977,Fri Aug 24 21:42:57 2012,0x0204,45.55139,-122.7467101,268.8,2.00550776,180,7.04,1.55,3,30
1345840978,Fri Aug 24 21:42:58 2012,0x0204,45.5513532,-122.7467181,268.48,2.007112166,192,7.04,1.55,3,31
1345840979,Fri Aug 24 21:42:59 2012,0x0204,45.551318,-122.7467421,268.16,2.008717856,213,6.08,1.55,3,30
1345840980,Fri Aug 24 21:43:00 2012,0x0204,45.5512988,-122.7467853,267.84,2.01032483,243,6.7,1.55,3,30
1345840981,Fri Aug 24 21:43:01 2012,0x0204,45.5512924,-122.7468397,267.52,2.01193309,267,7.39,1.55,5,30
1345840982,Fri Aug 24 21:43:02 2012,0x0204,45.551294,-122.7469005,267.36,2.013542637,285,7.39,1.55,5,30
1345840983,Fri Aug 24 21:43:03 2012,0x0204,45.5513004,-122.7469661,267.2,2.015153471,297,7.39,1.55,5,30
1345840984,Fri Aug 24 21:43:04 2012,0x0204,45.5513228,-122.7470173,266.88,2.016765594,306,7.39,1.55,5,30
1345840985,Fri Aug 24 21:43:05 2012,0x0204,45.5513388,-122.7470733,266.56,2.018379006,304.5,8.56,1.55,5,30
1345840986,Fri Aug 24 21:43:06 2012,0x0204,45.5513532,-122.7471229,266.4,2.019993709,300,8.56,1.55,5,30
1345840987,Fri Aug 24 21:43:07 2012,0x0204,45.5513548,-122.7471789,266.24,2.021609704,280.5,8.56,1.55,5,30
1345840988,Fri Aug 24 21:43:08 2012,0x0204,45.5513532,-122.7472365,265.92,2.023226992,273,8.56,1.55,5,30
